hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.001
8,0.104
9,0.37
10,0.657
11,0.791
12,1.199
13,1.567
14,1.301
15,0.88
16,0.653
17,0.414
18,0.135
19,0.028
20,0.0
21,0.0
22,0.0
23,0.0
